,date,id.x,id2,city_county_state,latitude,longitude,elevation,month,day,year,previous6mon,id.y,prcp,tmax,tmin,tavg
1,4/3/1933,bristow,bristow,"Bristow, Creek County, Oklahoma",35.830633,-96.391118,247,4,3,1933,10/31/1932,USC00341144,0,206,44,125
2,4/3/1933,bristow,bristow,"Bristow, Creek County, Oklahoma",35.830633,-96.391118,247,4,3,1933,10/31/1932,USC00346670,0,206,72,139
3,4/3/1933,bristow,bristow,"Bristow, Creek County, Oklahoma",35.830633,-96.391118,247,4,3,1933,10/31/1932,USC00346638,0,211,67,139
4,4/3/1933,bristow,bristow,"Bristow, Creek County, Oklahoma",35.830633,-96.391118,247,4,3,1933,10/31/1932,USC00341684,0,217,50,133.5
5,4/3/1933,bristow,bristow,"Bristow, Creek County, Oklahoma",35.830633,-96.391118,247,4,3,1933,10/31/1932,USC00348987,0,#N/A,#N/A,#N/A
6,3/25/1936,sulphur,sulphur,"Sulphur, Murray County, Oklahoma",34.507867,-96.96835,312,3,25,1936,9/30/1935,USC00340292,0,217,83,150
7,3/25/1936,sulphur,sulphur,"Sulphur, Murray County, Oklahoma",34.507867,-96.96835,312,3,25,1936,9/30/1935,USC00348587,0,233,67,150
8,3/25/1936,sulphur,sulphur,"Sulphur, Murray County, Oklahoma",34.507867,-96.96835,312,3,25,1936,9/30/1935,USC00346926,0,239,61,150
9,3/25/1936,sulphur,sulphur,"Sulphur, Murray County, Oklahoma",34.507867,-96.96835,312,3,25,1936,9/30/1935,USC00340017,0,217,72,144.5
10,3/25/1936,sulphur,sulphur,"Sulphur, Murray County, Oklahoma",34.507867,-96.96835,312,3,25,1936,9/30/1935,USC00348884,0,233,67,150
11,4/1/1937,oklahomacity,oklahomacity1,"Oklahoma CIty, Oklahoma County, Oklahoma",35.481918,-97.508469,365,4,1,1937,10/31/1936,USC00346663,0,#N/A,#N/A,#N/A
12,4/1/1937,oklahomacity,oklahomacity1,"Oklahoma CIty, Oklahoma County, Oklahoma",35.481918,-97.508469,365,4,1,1937,10/31/1936,USC00349856,0,#N/A,#N/A,#N/A
13,4/1/1937,oklahomacity,oklahomacity1,"Oklahoma CIty, Oklahoma County, Oklahoma",35.481918,-97.508469,365,4,1,1937,10/31/1936,USC00346386,0,239,50,144.5
14,4/1/1937,oklahomacity,oklahomacity1,"Oklahoma CIty, Oklahoma County, Oklahoma",35.481918,-97.508469,365,4,1,1937,10/31/1936,USC00349086,0,#N/A,#N/A,#N/A
15,4/1/1937,oklahomacity,oklahomacity1,"Oklahoma CIty, Oklahoma County, Oklahoma",35.481918,-97.508469,365,4,1,1937,10/31/1936,USC00343821,0,172,44,108
16,4/10/1940,stillwater,stillwater,"Stillwater, Payne County, Oklahoma",36.115651,-97.058585,273,4,10,1940,10/31/1939,USC00348501,163,172,106,139
17,4/10/1940,stillwater,stillwater,"Stillwater, Payne County, Oklahoma",36.115651,-97.058585,273,4,10,1940,10/31/1939,USC00347003,221,#N/A,#N/A,#N/A
18,4/10/1940,stillwater,stillwater,"Stillwater, Payne County, Oklahoma",36.115651,-97.058585,273,4,10,1940,10/31/1939,USC00347012,135,206,117,161.5
19,4/10/1940,stillwater,stillwater,"Stillwater, Payne County, Oklahoma",36.115651,-97.058585,273,4,10,1940,10/31/1939,USC00342318,124,#N/A,#N/A,#N/A
20,4/10/1940,stillwater,stillwater,"Stillwater, Payne County, Oklahoma",36.115651,-97.058585,273,4,10,1940,10/31/1939,USC00343821,257,200,117,158.5
21,4/10/1940,stillwater,stillwater,"Stillwater, Payne County, Oklahoma",36.115651,-97.058585,273,4,10,1940,10/31/1939,USC00341684,137,189,111,150
22,4/22/1956,drippingsprings,drippingsprings,"Dripping Springs ,Delaware County, Oklahoma",36.173972,-94.6721679,296,4,22,1956,10/31/1955,USC00344564,0,222,94,158
23,4/22/1956,drippingsprings,drippingsprings,"Dripping Springs ,Delaware County, Oklahoma",36.173972,-94.6721679,296,4,22,1956,10/31/1955,USC00348506,0,#N/A,#N/A,#N/A
24,4/22/1956,drippingsprings,drippingsprings,"Dripping Springs ,Delaware County, Oklahoma",36.173972,-94.6721679,296,4,22,1956,10/31/1955,USC00348677,0,#N/A,#N/A,#N/A
25,4/22/1956,drippingsprings,drippingsprings,"Dripping Springs ,Delaware County, Oklahoma",36.173972,-94.6721679,296,4,22,1956,10/31/1955,USC00348380,0,239,100,169.5
26,4/22/1956,drippingsprings,drippingsprings,"Dripping Springs ,Delaware County, Oklahoma",36.173972,-94.6721679,296,4,22,1956,10/31/1955,USC00343794,0,211,67,139
27,4/22/1956,drippingsprings,drippingsprings,"Dripping Springs ,Delaware County, Oklahoma",36.173972,-94.6721679,296,4,22,1956,10/31/1955,USC00345437,0,#N/A,#N/A,#N/A
28,4/22/1956,drippingsprings,drippingsprings,"Dripping Springs ,Delaware County, Oklahoma",36.173972,-94.6721679,296,4,22,1956,10/31/1955,USC00343700,0,239,67,153
